Zipcode,Lat,Long
481222,21.473,80.6105
480661,22.0438,79.5154
481111,22.1986,80.4994
480884,22.4045,79.6278
480667,22.061,79.7848
480997,22.7323,79.964
481337,21.5728,79.8969
481331,21.7723,80.0758
480994,22.4494,79.964
481556,22.2104,80.299
481441,22.0055,80.0311
481224,21.4294,80.466
480888,22.8093,79.6951
481051,21.9306,80.7658
481001,21.9272,80.299
481449,21.656,79.7176
480886,22.5208,79.6053
480996,22.2386,79.9864
480999,22.6073,79.8521
481105,22.0098,80.4994
481115,21.632,80.4994
480990,22.2188,79.6727
481226,21.7109,80.2321
480880,21.7668,79.6053
481551,22.1774,80.1429
480991,22.3245,79.8521
481116,22.0972,80.7879
480881,21.7496,79.3353
462031,23.2892,77.3123
462030,23.362,77.3095
462042,23.1247,77.4128
462022,23.2402,77.539
464993,23.0023,77.4931
462027,23.2386,77.4286
462038,23.384,77.4358
462041,23.2729,77.4731
462043,23.1915,77.4788
462047,23.16,77.4874
463106,23.6971,77.4013
462010,23.3302,77.4931
462045,23.1384,77.5476
462101,23.51,77.4013
462044,23.1748,77.3095
462008,23.2508,77.4157
463111,23.7084,77.539
462026,23.204,77.453
462001,23.2696,77.3956
462120,23.7792,77.2635
462003,23.2196,77.3927
462036,23.3037,77.3468
462023,23.2499,77.4415
462024,23.2184,77.4501
462066,23.2879,77.2793
462004,23.2352,77.4229
462046,23.0871,77.5275
462016,23.2139,77.43
462037,23.3028,77.4257
462002,23.2326,77.3726
462033,23.3109,77.364
462011,23.2386,77.4099
462039,23.1941,77.4386
471510,25.2538,80.0311
472101,24.9939,78.7023
471315,24.8818,79.4029
488443,24.7039,79.9696
472111,24.7182,79.0871
488001,24.8328,80.4104
488220,24.9152,80.2321
472010,24.5709,78.9967
471515,25.0911,80.0535
472221,25.0279,79.1549
471111,25.1598,79.3578
488448,24.0686,80.2321
488441,24.4334,80.0535
488222,24.9517,80.4327
471405,24.4971,79.6053
471301,24.7879,79.4029
472442,25.3877,78.8043
472447,25.2777,78.8949
472005,24.6513,78.8156
471525,25.1969,80.2321
472339,24.8889,78.8609
488333,24.2683,80.4104
471311,24.4781,79.3353
471001,24.9477,79.6727
472001,24.7517,78.9062
472118,25.0898,79.0419
471318,24.2839,79.2451
472331,25.0796,78.9062
471105,24.8256,79.7736
471313,24.4587,79.0645
488442,24.1453,79.964
471201,25.0288,79.4929
471408,24.76,79.6727
472246,25.3395,78.6342
472336,25.188,78.793
472115,24.847,79.2451
471501,25.007,79.8521
488051,24.5443,80.1317
471516,25.2679,80.1959
471411,25.0916,79.7176
472337,25.1992,78.6342
471606,24.8223,79.8969
472446,25.5115,78.8949
472445,25.418,78.8949
488446,24.2569,80.2321
471625,24.9662,79.9417
488059,24.4604,80.2879
480221,22.3307,79.2226
460553,21.9189,78.0424
480449,22.1995,78.6796
480334,21.6728,78.5434
480331,21.9644,78.6796
460449,22.157,78.088
460225,21.7578,77.7681
460551,21.9616,78.145
480106,21.7135,78.793
460665,21.6443,78.3046
480337,21.5443,78.7249
480551,22.0927,78.4979
460666,21.6941,78.1792
460110,21.5552,77.8825
460330,22.0974,77.6078
460440,22.2189,77.9739
480223,22.1804,79.0871
480115,22.1204,79.2451
460220,21.6286,77.6078
460554,21.9857,78.3159
480110,21.901,79.1323
460001,21.9237,77.791
480224,22.5851,79.1549
480441,22.2622,78.9062
480559,22.5099,78.7476
480109,21.5992,78.6682
480338,21.6195,78.4525
480001,22.0301,78.9515
460661,21.8634,78.2476
460663,21.8545,78.4525
480447,22.0552,78.6342
480557,22.2998,78.7703
480111,21.7318,79.0645
460668,21.5685,78.0652
480107,21.8828,78.8609
480555,22.2523,78.4297
460443,22.0094,77.9967
480108,21.6506,78.9062
480105,21.6462,78.6682
460447,22.0697,78.1792
461661,22.7099,77.951
461331,22.3351,77.0564
487881,22.7668,78.7249
487225,22.8392,79.0871
487551,22.8985,78.759
461990,22.8226,78.5207
461223,22.3644,77.4243
487555,23.0083,78.8156
461221,22.5591,77.5161
487001,22.7855,79.3353
487118,22.9859,79.5154
461111,22.418,77.8139
461668,22.6733,78.088
461001,22.7463,77.8139
461228,22.0257,77.2865
461116,22.6383,77.6307
461771,22.7304,78.2248
487661,22.9953,78.6342
487330,23.1559,79.2451
487221,22.9302,79.0419
466445,22.7753,77.5849
461441,22.1152,76.9413
487110,22.905,79.1887
461115,22.5625,77.7109
487337,23.1525,78.8609
487441,22.8266,78.9062
487770,22.8203,78.8156
461114,22.5994,77.771
487114,23.0429,79.3128
461775,22.7439,78.407
461446,22.621,77.7667
461122,22.6098,77.7538
461881,22.5275,78.3387
461551,22.5657,77.9053
461110,22.6616,77.7795
461005,22.7248,77.688
485226,24.8466,81.0092
485775,24.3953,80.9429
485115,24.4752,81.0975
486003,24.5724,81.3509
485772,24.0823,80.8322
486223,24.9692,81.4938
486556,25.0532,81.3179
486111,24.6891,81.5377
485447,24.7501,80.5883
485773,24.1685,80.6993
485446,24.5619,80.5883
486115,24.7907,81.6693
486550,24.3937,81.3179
486220,25.0684,81.5816
485551,24.44,80.5216
486446,24.6714,81.2299
485881,24.2223,81.2078
485331,24.9438,80.6771
486445,24.8598,81.2299
486117,24.88,81.5816
486226,24.9418,81.8443
486447,24.9642,81.4059
485112,24.6667,80.9539
485441,24.6421,80.7436
486553,24.498,81.4938
485005,24.5977,80.8821
486448,24.8229,81.4059
486440,24.6319,81.3619
485001,24.5063,80.8322
486331,24.7332,81.9098
486441,24.7312,81.4499
485111,24.6165,81.0975
485221,24.7444,80.8765
485666,24.7363,80.7436
486114,24.5898,81.4499
486123,24.5997,81.6254
485774,24.2735,80.8765
485113,24.5117,80.9208
486340,24.8898,81.7568
486341,24.7125,81.7459
485114,24.1919,80.7935
485778,24.3364,81.1417
486450,24.5275,81.1858
485661,24.404,80.6993
486335,24.7201,82.1061
486006,24.4953,81.2409
486333,24.6094,81.8006
486338,24.6828,81.6364
485334,25.071,80.8322
485771,24.2627,80.6993
486005,24.503,81.3729
486001,24.524,81.3289
486002,24.5559,81.3207
470661,23.8518,79.4479
470673,24.0774,79.3128
470125,23.693,78.5434
470113,24.2745,78.1792
470771,23.905,79.5379
470339,24.2644,78.9741
470227,23.6198,79.1549
470675,23.9787,79.4141
470441,24.2306,78.5207
470223,23.5284,78.8609
470001,23.7533,78.7249
470442,24.1505,78.7023
470672,23.7515,79.3578
470664,23.8511,79.7848
470772,23.9612,79.6727
470118,24.2383,78.3159
470021,23.8637,78.9515
470228,23.7228,78.9515
470663,23.6759,79.6278
470335,24.0701,78.8836
470775,24.2652,79.6502
470666,23.9301,79.2226
470226,23.3314,79.0645
470117,24.0292,78.3387
470232,23.8265,79.0871
470051,23.6092,78.6796
470881,23.5937,79.8073
470221,23.6661,78.8156
470115,23.9309,78.5888
470124,24.2286,78.1165
470337,23.9418,78.8949
470119,23.7731,78.3615
470235,23.381,78.7703
470880,23.5006,79.4704
470004,23.8446,78.8496
470229,23.7421,79.2226
470669,23.9281,79.0306
470002,23.8418,78.7306
470003,23.8342,78.7873
484881,23.0046,81.3839
484660,23.6028,80.6993
484774,24.0387,81.2959
484116,23.2439,81.6583
484886,22.8183,81.6583
486675,24.4229,82.1768
484664,23.6497,80.9926
486661,24.3604,81.9971
484771,23.7654,81.4718
484330,23.0031,81.8006
486670,24.5831,82.1931
486775,24.3118,81.5377
484001,23.2833,81.2959
486776,24.3044,81.4059
484117,23.29,81.6364
486887,24.119,82.5943
486881,24.2839,82.3452
484110,23.2729,81.5377
484224,23.1179,81.7349
484770,23.5716,81.3839
484661,23.5413,80.8544
486771,24.3415,81.6473
486882,24.576,82.5186
484334,23.3162,81.9098
484440,23.3026,82.1061
484776,24.2101,81.4059
484665,23.8399,81.1196
486886,24.0047,82.4319
484551,23.4673,81.2078
484446,23.1606,82.1061
486669,24.0771,81.9971
484336,23.1427,81.9862
486666,24.0583,81.6473
484555,23.3826,80.965
484113,22.9963,81.8989
484669,23.4714,81.7131
486889,24.1817,82.6699
484114,23.2345,81.4828
486888,24.1126,82.6456
486892,24.301,82.6915
484444,23.1495,81.888
486890,24.1193,82.6618
486884,24.1805,81.9426
484120,23.2719,81.4114
486885,24.0553,82.7455
464884,23.4596,78.2476
464111,23.8057,77.5849
464113,23.6727,77.6765
464001,23.5323,77.9739
464668,22.9903,78.2476
464774,23.2116,78.7023
464886,23.2855,78.4297
464221,23.8999,77.8825
464665,22.9548,78.088
464114,24.0498,77.4243
464220,23.7197,77.9739
464551,23.2368,77.791
464776,23.0859,78.5888
464337,23.9501,78.2248
464881,23.4801,78.5207
464986,23.1642,78.0652
464226,23.579,77.6765
464672,23.1631,78.3615
464770,23.029,78.4525
464240,23.9863,78.088
464228,24.1154,77.6536
464661,23.489,77.7223
464224,24.1233,78.0424
464671,23.0549,78.3273
464651,23.4349,77.6307
464331,23.7123,78.1792
464990,22.9484,77.6994
464258,23.7737,77.7681
473585,24.9836,78.2704
473770,25.0286,77.6765
473793,25.7375,77.5161
473781,25.1082,77.791
473665,25.4509,78.2704
473660,25.4864,78.1336
473880,25.5647,77.951
473332,24.8127,77.6078
473101,24.3594,77.4931
473331,24.4466,77.6994
473885,25.0092,77.4472
473226,24.4149,77.183
473105,24.8162,77.1025
473995,25.1633,78.1792
473670,25.3175,78.0652
473446,24.7568,78.0652
473287,24.2213,77.2405
473330,24.6006,77.5849
473775,25.5433,77.4243
473249,24.5347,77.3554
473551,25.5669,77.6994
473335,24.8355,77.8825
473662,25.5798,78.1336
473115,24.1843,77.0795
473222,24.3844,76.9643
473774,25.2716,77.5161
473113,24.7973,77.4243
473111,24.511,77.0795
473443,24.3753,77.9739
473118,24.1763,76.9873
473990,25.0373,78.0652
473110,24.5229,77.2175
473865,25.6655,78.0424
473112,24.4883,77.1543
473440,24.5372,77.951
473001,24.6747,77.3554
473638,24.9149,77.5734
474015,26.2484,78.1721
475001,26.0711,78.1564
474001,26.1749,78.145
475005,26.0232,78.2818
475330,26.0481,77.8825
475671,25.6199,78.6342
475682,26.1439,78.7703
475673,25.9968,78.6796
474006,26.2006,78.3159
475115,26.0002,78.4297
475335,25.767,78.7249
475220,25.784,78.0652
474020,26.3026,78.2818
475661,25.7025,78.4979
474005,26.2931,78.1678
475685,25.7922,78.4525
475686,25.6879,78.3159
475110,25.9174,78.2704
475002,26.1652,78.4525
475336,25.8963,78.7363
475675,25.8927,78.5434
474004,26.241,78.2049
474002,26.21,78.1821
474003,26.2348,78.1835
474008,26.2277,78.1507
474009,26.1969,78.165
474010,26.2748,78.088
474011,26.2208,78.2077
474007,26.2077,78.1721
474012,26.2674,78.2077
452006,22.7109,75.8156
452016,22.7376,76.016
452005,22.7486,75.8127
452007,22.7151,75.8621
452013,22.6829,75.7953
452001,22.7082,75.8824
452002,22.713,75.8389
452010,22.7569,75.9057
452015,22.7432,75.8505
452003,22.7634,75.8476
452011,22.7463,75.8853
452018,22.7227,75.8984
452014,22.6918,75.8621
452009,22.6902,75.8447
452012,22.6574,75.836
455001,23.0895,76.0392
453115,22.8354,75.551
455116,23.1355,76.2943
455227,22.5459,76.2247
454001,22.6486,75.2946
454446,22.2502,75.0144
455336,22.6008,76.8721
453551,22.9456,75.7371
454221,22.4185,74.8273
454331,22.2236,74.7337
453111,22.8566,75.7837
453441,22.4837,75.7837
454441,22.5381,75.1078
455332,22.6789,76.6875
455223,22.8341,76.3174
455118,23.0036,76.3869
455115,22.9873,76.2016
453001,22.6999,75.5975
455459,22.4919,76.6875
454010,22.4076,75.4578
454773,22.6532,75.4694
454660,23.0121,75.2012
455111,22.8817,76.0624
454552,22.2213,75.4578
454665,22.8515,75.2246
455221,22.7499,76.1552
453771,22.9159,75.9231
455440,22.5698,76.5026
454116,22.6298,74.8507
454335,22.1185,74.8507
455339,22.5439,77.0334
454449,22.2676,75.2012
452020,22.5976,76.016
453112,22.7486,75.7488
453661,22.4669,75.5975
453556,22.6257,75.7909
454774,22.6025,75.551
453331,22.6066,75.7895
454775,22.6205,75.6848
453446,22.5938,75.8418
453555,22.8057,75.865
483770,23.819,80.7658
482004,23.2147,79.9528
483334,23.4091,80.2321
482002,23.2103,79.8857
483990,23.8688,80.0535
483053,23.1589,79.8185
483880,24.0244,80.6549
483336,23.4613,79.9417
483225,23.5199,80.1205
483501,23.8915,80.4104
483113,23.3053,79.7176
483220,23.2786,80.0311
483110,23.2316,80.4104
483773,23.6918,80.6105
482001,23.162,79.9584
483330,23.6554,80.0311
483331,23.7409,79.8969
483222,23.3728,80.0311
483440,23.6226,80.2544
482021,23.1647,79.5491
483001,23.0901,80.0311
482008,23.1238,79.9137
482056,22.9401,79.8969
482051,23.0036,79.7848
483119,23.1611,79.6727
483442,23.5866,80.4327
483332,23.4424,80.3881
482020,23.1218,79.9752
483105,23.4054,79.8073
482003,23.1103,79.7961
483775,23.9302,80.6549
482011,23.2127,80.0144
483504,23.8132,80.3826
482005,23.1732,80.0423
482010,23.2341,79.9808
482009,23.2106,79.9808
450337,21.6519,76.2827
451332,21.6644,76.016
451666,21.5313,75.2946
450117,21.8092,76.9182
451001,21.9289,75.5742
451113,22.055,75.9463
450001,21.8358,76.3869
451111,22.1351,76.0624
450331,21.4252,76.2247
451228,22.0941,75.5975
451335,21.9667,75.7371
451556,22.0474,75.0845
451551,21.9536,74.8273
450661,21.6762,76.1552
451224,22.2805,75.5975
450551,22.1043,76.2479
451221,22.2423,75.6906
451225,22.2081,75.8302
451115,22.343,76.0392
451447,21.8527,74.991
451449,21.8276,75.2246
451220,22.348,75.8302
451441,21.5298,75.8069
450881,21.6351,76.5026
450445,21.1527,76.3174
451331,21.8764,76.0392
451770,21.6914,74.7571
450116,22.1254,76.7798
450771,21.8202,76.2016
450554,22.2281,76.1262
450110,21.5908,76.6759
450051,21.8297,76.5951
450991,21.9837,76.4794
450221,21.5164,76.4794
451881,21.7501,74.64
451660,22.0731,75.3645
451442,21.7895,75.3179
450332,21.4417,76.7106
451440,21.8021,75.4578
450114,22.3108,76.4794
450112,22.1102,76.5951
450119,22.1833,76.491
458113,24.3853,75.2246
458883,24.2479,75.4811
458553,24.3145,75.0962
458558,24.1623,75.3179
458895,24.0557,75.1779
458888,24.0544,75.6441
458667,23.8979,74.991
458669,23.8699,75.1779
458110,24.5917,75.2012
458441,24.4707,74.9209
458002,24.0835,74.991
458775,24.5447,75.6674
458330,24.6593,74.839
458226,24.7678,75.1078
458664,24.2228,74.991
458118,24.5266,75.4811
458220,24.589,74.9443
458880,24.3588,75.6674
458556,24.246,75.2246
458339,24.3108,74.9443
458116,24.4873,75.3179
458990,24.0275,75.3645
458389,23.8835,75.3179
458778,24.4801,75.8418
458771,24.6713,75.6557
458228,24.9419,75.2246
458336,24.2678,74.8624
458468,24.5595,74.7688
458470,24.5926,74.8098
458001,24.0778,75.0494
477441,26.3049,79.0419
476111,26.7299,78.2476
477227,26.3303,78.7703
476332,25.9075,77.3324
477555,26.6599,78.8156
477111,26.6919,78.6342
476224,26.3712,77.5849
477116,26.398,78.4525
476134,26.6468,78.088
477445,26.2011,78.9062
477557,26.4807,78.6115
477660,26.5915,78.5434
477332,26.5238,78.8609
477449,26.02,78.8269
476221,26.3194,77.791
477447,25.9643,78.8609
476001,26.5461,77.9967
476219,26.484,77.8139
476337,25.7647,76.7798
476229,26.2874,77.4243
477333,26.4447,79.0419
477001,26.5167,78.7703
476339,25.4774,76.6875
477105,26.6169,78.7136
477566,26.6366,78.9628
477222,26.2729,78.6342
477335,26.3876,78.9062
476335,25.9758,77.0564
476444,26.3717,78.1336
477117,26.4441,78.3046
476355,25.5109,77.0564
476115,26.7199,78.407
476554,26.5779,78.2362
476228,26.1468,77.6765
457550,23.4661,74.8507
457779,22.8741,74.7337
457887,22.2709,74.2649
457114,23.7664,75.551
457882,22.5794,74.3353
457770,23.0991,74.8975
457555,23.3546,74.6635
457222,23.489,75.0845
457773,22.9925,74.7571
457888,22.0853,74.2649
457993,22.5771,74.5463
457336,23.7815,75.2246
457990,22.3913,74.5463
457226,23.5911,75.1779
457777,23.0622,74.5229
457001,23.264,74.9209
457775,22.9132,74.8975
457661,22.7,74.6166
457331,23.5728,74.991
457118,23.7486,75.3645
457772,23.1632,74.722
457441,23.2297,75.1662
457339,23.7829,75.1195
457885,22.5039,74.1592
457340,23.7214,75.0845
457119,23.618,75.4578
457333,23.7122,74.991
466111,23.0344,77.3095
465669,23.7385,77.0564
465674,23.9175,76.9643
466448,22.8649,77.9853
466115,22.9903,77.0564
466665,23.5416,77.2175
466554,22.833,77.7223
466116,22.9672,76.7798
466446,22.7392,77.4243
465680,23.5533,76.8029
465693,24.1403,76.3174
466113,23.1298,76.9067
466221,23.0496,76.5141
465697,23.6226,76.5257
465687,23.792,76.5951
466001,23.1774,77.0564
465667,23.5515,77.0564
466331,22.8181,77.2405
466125,23.1209,76.6644
465677,24.0441,77.0795
466651,23.3898,77.0795
465683,23.7361,76.7567
465679,24.072,76.5951
466114,23.086,76.8029
465685,23.7014,76.8952
465689,23.8477,76.4332
465691,23.9834,76.3869
465661,24.0162,76.7567
466661,23.4442,77.1715
466120,22.8366,76.6182
466118,22.9729,76.5719
456776,23.186,75.3179
456441,23.6145,75.6674
465001,23.3942,76.3174
465441,23.6404,75.9463
456222,23.1148,75.551
465223,23.3465,76.5719
456224,23.4861,75.2946
465333,23.4092,76.7567
456221,23.3941,75.551
465550,23.8181,75.8534
456771,22.9366,75.3879
465447,23.937,76.132
465335,23.2817,76.7683
456006,23.132,75.7371
465118,23.1744,76.6066
456337,23.2545,75.551
465445,23.8268,76.2016
456661,23.1956,75.9231
456770,23.3479,76.19
456335,23.4701,75.4927
456440,23.5338,75.551
465110,23.2755,76.2943
456443,23.4537,75.6906
465226,23.6062,76.3406
465337,23.3236,76.849
465339,23.4249,76.9413
456331,23.4169,75.4228
456313,23.3255,75.3179
456665,23.3481,76.0624
465220,23.3811,76.4332
456664,23.0557,75.9231
465227,23.4906,76.6182
465230,23.6828,76.1552
465449,24.1487,76.1552
465116,23.2405,76.5604
456550,23.4244,75.8766
456668,23.4879,76.0624
456003,23.2802,75.7023
465106,23.2546,76.19
465113,23.2537,76.4447
456010,23.167,75.8011
456001,23.1786,75.7691
481998,22.4648,80.6105
481879,23.0795,81.0313
481880,22.8656,81.0092
481885,23.0429,80.4104
481995,22.597,80.8544
481882,22.7859,81.2739
481990,23.2228,80.6549
481665,22.6324,80.2544
481661,22.6654,80.4104
481662,22.8378,80.1429
481778,22.6119,81.1196
481664,22.6812,80.6771
481771,22.4962,80.3436
481666,23.0153,80.154
481668,22.5271,80.0758
481996,22.4329,80.8765
481884,22.6311,81.4718
481672,22.9645,80.6771
481768,22.3992,80.299
481663,22.8399,80.5661
481776,22.4382,80.1652
431132,20.4866,75.8766
431104,20.3127,75.3296
431007,19.872,75.4811
431008,19.9785,75.3645
431121,19.6936,75.5742
431110,19.6722,75.0378
431118,20.5595,75.772
431117,20.5178,75.6906
431202,19.9163,75.7371
431208,20.0962,75.9463
423701,19.9013,74.7337
431134,20.091,75.5975
431103,20.2123,75.1078
431204,19.6231,75.8534
431133,19.7305,75.1779
431113,20.409,75.5044
431203,19.8898,75.8418
431151,20.2189,75.4578
431212,19.4155,75.8766
431211,19.3799,76.016
431112,20.4246,75.6906
431107,19.5214,75.4578
431002,19.9205,75.1772
431001,19.8757,75.3393
431005,19.854,75.3354
431114,20.2674,75.7604
431115,20.0437,75.0378
431120,20.5565,75.5975
431136,19.8206,75.2829
431105,19.6706,75.2946
431116,20.0951,74.8273
431135,20.2306,75.5975
431150,20.4861,75.3179
431004,19.8995,75.3237
431206,20.2108,75.9231
423703,19.9851,74.8975
431137,19.436,75.551
431209,19.473,76.016
431102,20.0982,75.1312
431006,19.8928,75.382
431147,20.3931,75.3179
431003,19.9026,75.3533
431213,19.8241,76.0392
431205,19.5012,75.7837
431111,20.058,75.4811
423702,19.8539,74.991
431101,20.0132,75.2246
431109,19.7067,74.8975
431009,19.8645,75.3558
431207,19.6378,76.0392
431148,19.5515,75.3995
431011,1.3016,103.8826
431010,19.8489,75.3091
431807,19.0061,77.6078
431517,18.7351,76.41
431143,19.1684,75.6906
413207,18.9492,75.2712
431523,18.6279,76.3753
431124,18.8754,76.1088
414202,18.9978,75.0144
431131,19.1651,76.2479
431126,18.7076,75.7371
431127,19.3152,75.7837
431130,19.2502,75.551
413249,19.0532,75.4112
414203,18.8026,75.1779
431518,18.6499,76.2016
431122,18.972,75.8534
431530,18.8997,76.4332
414208,18.8558,75.1195
414205,19.018,75.551
431128,19.0074,76.3174
414204,18.8323,75.551
431129,19.1938,76.016
431123,18.7074,76.0392
431125,18.8505,75.7837
431144,18.9648,76.0624
431515,18.8167,76.5719
413229,18.914,75.4112
431519,18.6771,76.5719
431142,19.2171,76.1668
431520,18.844,76.4679
425508,21.295,76.0624
425305,21.0374,75.9115
425303,21.2897,75.4578
425302,21.1621,75.5975
425107,21.2183,75.1779
425507,21.189,76.0508
425108,21.3197,75.2712
425524,21.2393,75.8185
425304,21.2334,75.7488
425306,21.1122,76.1088
425301,21.1362,75.7023
425503,21.1461,75.8185
425310,20.914,75.9695
425201,21.0469,75.7488
425203,21.0545,75.804
425327,21.0379,76.3406
425505,21.3299,75.9231
424208,20.6769,75.9231
425311,20.9767,76.3058
425506,21.1768,75.9754
425307,20.9528,75.8766
425114,20.8366,75.6732
424204,20.637,75.5859
424206,20.8518,75.7837
425501,21.0927,75.8766
425309,20.9876,75.7371
425308,21.0238,76.0276
425504,21.2219,75.8883
425502,21.1326,75.9347
424207,20.6653,75.7837
424205,20.7041,75.6906
424004,20.8899,74.7893
425405,21.4129,75.0144
425408,21.3022,74.5698
425404,21.2353,74.8507
424301,20.8677,74.8975
424305,21.1454,74.3822
425415,21.6194,74.0065
425409,21.572,74.476
424318,20.9712,74.8858
425413,21.6378,74.1945
425407,21.1716,74.6635
425410,21.4499,74.5346
425417,21.2395,73.9125
425412,21.364,74.2414
425427,21.4126,74.7571
424006,20.8043,74.7103
424304,21.0559,74.171
425444,21.5897,74.6635
425421,21.2523,75.0378
424002,20.9858,74.6635
425411,21.331,74.3822
424306,20.9288,74.0535
425419,21.5592,73.8654
425423,21.4968,74.6635
425426,21.1664,73.9948
424310,20.9046,74.2884
424303,20.9602,74.5112
425406,21.2732,74.7571
425416,21.2996,74.0535
425452,21.7538,73.9595
425414,21.7978,74.171
425442,21.6933,74.2884
425428,21.565,74.8975
424307,21.0493,74.722
424308,20.7241,74.8507
424311,20.8128,74.8039
424302,20.8757,74.476
425432,21.8251,74.4526
425422,21.5271,74.3705
425418,21.1377,73.8184
424001,20.9073,74.7893
424005,20.9395,74.7922
425424,21.5914,74.558
424309,21.0916,74.8039
425110,20.7992,75.3062
425111,20.842,75.1312
424104,20.5206,75.1779
424105,20.7107,75.2246
425420,21.1211,75.1312
425401,21.0621,74.991
425002,21.0649,75.551
425103,21.0102,75.4578
424201,20.6257,75.3179
425115,20.7774,75.4578
425101,21.0403,75.6033
425003,20.7894,75.5975
425113,20.8802,75.0378
424107,20.6943,75.0378
424119,1.3074,103.9099
425102,21.0856,75.6557
425109,20.9049,75.3179
424106,20.593,74.9443
425105,21.0405,75.2712
425402,21.1698,75.0261
425104,21.0593,75.3529
425116,20.8746,75.5044
424108,20.4031,74.8975
424101,20.4154,75.0378
424203,20.5825,75.4927
425112,21.3019,75.5975
424103,20.6095,75.1312
424102,20.5018,75.0962
425001,21.012,75.5451
424202,20.6504,75.4694
431736,18.701,77.5849
431708,18.9745,77.1485
431808,18.9328,77.7338
431723,18.6138,77.6765
431804,19.6792,78.2248
431714,18.8192,77.2635
431715,18.614,77.3324
431803,19.3392,78.0424
431811,19.5511,78.2362
431721,19.8045,77.9967
431704,19.3424,77.4013
431711,18.8066,77.7681
431710,18.8005,77.6765
431606,19.0867,77.252
431605,19.2067,77.298
431712,19.4954,77.5849
431717,18.558,77.539
431745,19.2022,77.4013
431602,19.1861,77.1715
431746,18.8722,77.3554
431801,19.1993,77.6994
431743,19.5858,77.539
431741,18.3653,77.4472
431810,19.4888,78.1792
431731,18.7102,77.7223
431742,18.7662,77.1715
431805,19.8198,78.2248
431604,19.1472,77.3238
431806,19.165,77.539
431809,18.9031,77.8139
431603,19.1056,77.3554
431707,18.9624,77.3095
431716,18.6652,77.229
431719,18.4633,77.3439
431709,18.8847,77.539
431750,19.2969,77.252
431713,19.3583,77.6307
431802,19.3988,77.8825
431722,18.7882,77.4931
431718,18.4616,77.4931
431601,19.1678,77.3267
413521,18.104,76.6875
413602,17.7995,76.3174
413515,18.7501,76.9413
413544,18.3213,76.8029
413520,18.1773,76.41
413605,17.7413,76.4794
413530,18.2175,76.8144
413505,18.4717,75.3879
413507,18.5216,76.0392
413603,17.7681,76.2016
413523,18.7403,76.8029
413513,18.5605,76.8952
413502,18.226,75.5044
413504,18.4863,75.5742
413601,17.9501,76.1552
413509,18.3247,76.2016
413604,17.8805,76.4794
413581,18.4576,76.7567
413532,18.5797,77.1715
413524,18.43,76.8606
413606,17.8438,76.6182
413522,18.0952,76.8952
413528,18.5213,76.19
413517,18.4087,77.0564
413531,18.3449,76.4794
413607,17.9462,76.7567
413506,18.0926,76.2016
413525,18.4398,75.8766
413608,18.0098,76.3406
413511,18.4742,76.3406
413527,18.5773,76.4794
431522,18.5907,76.6644
413519,18.2442,77.0334
413514,18.6168,77.0334
413516,18.0727,76.5719
413405,18.354,75.9695
413503,18.522,75.7371
413623,17.8937,76.016
413508,18.3519,76.0972
413534,18.604,75.5975
413526,18.6487,75.7255
413518,18.5236,77.0334
413512,18.4354,76.6066
413529,18.5507,76.7567
413624,17.9332,75.9231
413501,18.1504,76.0392
413510,18.4606,76.1552
431705,19.5281,77.0564
431513,19.7216,77.1485
431503,19.4621,76.4794
431511,19.223,77.0334
431703,19.8768,77.0334
431504,19.7599,76.41
431701,19.4544,77.3324
431501,19.534,76.2016
431512,19.3229,77.1255
431510,19.7524,76.6182
431402,19.1414,76.8721
431509,19.5943,76.6875
431507,19.3477,76.2016
431702,19.6631,77.3095
431514,18.9416,76.6875
431536,18.8833,76.849
431506,19.3118,76.3406
431542,19.7879,76.7798
431521,19.1064,76.7106
431537,19.3326,76.6182
431540,19.3929,76.8029
431508,19.4794,76.7106
431505,19.3223,76.4794
431516,19.0462,76.5257
431541,19.1393,76.5257
431720,19.0331,76.9873
431502,19.4981,76.3406
431401,19.2792,76.7625
403801,15.3815,73.8316
403503,15.6598,73.9242
403530,15.532,74.0418
403401,15.3922,73.9948
403512,15.7192,73.8066
403702,15.0059,74.1475
403508,15.5933,73.8713
403521,15.5084,73.839
403723,15.1573,73.9654
403107,15.5198,73.9536
403509,15.5844,73.7537
403601,15.2803,73.9801
403524,15.7059,73.7066
403516,15.5512,73.7654
403507,15.5993,73.8007
403714,15.2427,74.0476
403701,15.1839,73.9801
403705,15.1946,74.0888
403802,15.3966,73.8243
403703,15.1353,74.0535
403201,15.4536,73.8463
403202,15.4652,73.8493
403704,15.1487,74.2414
403716,15.2568,73.9301
403713,15.3249,73.9301
403101,15.5356,73.8595
403409,15.3781,74.0359
403529,15.5784,73.9771
403504,15.5915,73.9242
403506,15.5651,74.1827
403806,15.3721,73.839
403706,15.2888,74.1357
403523,15.56,73.8831
403718,15.345,73.9712
403510,15.5731,73.7919
403406,15.4042,74.1592
403515,15.515,73.7743
403712,15.3534,73.8919
403110,15.4945,73.9183
403002,15.4674,73.8213
403505,15.6055,74.1123
403717,15.1988,73.9507
403731,15.1813,73.9448
403711,15.3949,73.839
403006,15.491,73.8713
403715,15.2009,73.9801
403102,15.522,73.8684
403410,15.3305,74.2414
403708,15.2909,73.9301
403513,15.6772,73.8537
403710,15.3905,73.8948
403115,15.4603,73.9948
403709,15.282,74.0418
